"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALEMANHA","ALIANCA","ALTINHO","AMAPA","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","ARIQUEMES","BARRA.DE.GUABIRABA","BARREIROS","BAURU","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CAAPORA","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMPESTRE","CAMPINA.GRANDE","CAMPINAS","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","COLONIA.LEOPOLDINA","CONDADO","CORRENTES","CORTES","CRAIBAS","CUMARU","CUPIRA","CUSTODIA","DELMIRO.GOUVEIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRANITO","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAGUARAO","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAO.PESSOA","JOAQUIM.NABUCO","JUAZEIRO","JUCATI","JUIZ.DE.FORA","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARAUAPEBAS","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PAULO.AFONSO","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.FILOMENA","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.BERNARDO.DO.CAMPO","SAO.CAITANO","SAO.CAITANO.DO.SUL","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.PAULO","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOBRADINHO","SOLIDAO","SUME","SURUBIM","TABATINGA","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"44","24 Apr",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,1,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,1,0,0,1,204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0
"45","25 Apr",10,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,25,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,5,0,32,0,0,0,1,0,3,0,0,0,0,0,0,4,31,0,0,0,0,0,0,2,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
"46","26 Apr",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,1,27,1,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,7,0,0,0,188,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,1,0,0,0,2,8,1
"47","27 Apr",5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,43,0,0,0,1,0,0,0,0,0,0,0,0,8,26,0,0,1,0,1,0,0,1,0,0,249,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0
"48","28 Apr",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,3,0,0,0,0,0,2,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"49","29 Apr",5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,36,0,0,0,1,0,0,0,1,0,0,0,1,1,27,0,0,0,0,0,0,5,0,0,0,265,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0
"50","30 Apr",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,3,2,0,2,0,0,1,9,0,0,1,0,0,3,0,0,0,0,0,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,3,2,66,0,0,1,0,0,2,0,0,0,0,0,4,4,50,0,0,0,0,2,0,2,0,0,0,357,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0
"51","01 May",5,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0,0,0,0,1,0,1,0,0,0,241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
"52","02 May",6,0,0,0,1,3,1,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,2,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,1,2,8,0,3,0,3,0,13,0,0,4,0,0,2,1,0,0,0,1,0,2,71,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,2,79,0,0,2,1,0,5,0,0,0,0,0,4,3,43,0,1,3,0,3,0,7,0,0,0,432,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"53","03 May",4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,2,0,0,2,0,0,0,0,0,1,1,38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,59,0,0,0,2,0,0,0,0,0,0,0,1,2,37,0,0,2,2,0,0,0,0,0,0,249,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,6,0
"54","04 May",0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,28,0,0,0,0,0,1,0,0,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"55","05 May",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,5,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,37,0,0,1,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,41,0,0,0,0,0,182,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0
"56","06 May",8,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,3,0,0,305,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10,0
"57","07 May",15,1,0,0,3,2,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,2,5,0,1,0,2,4,0,3,0,1,0,0,0,2,0,0,5,0,1,0,3,0,1,0,0,5,2,12,0,2,0,1,0,4,0,0,3,0,0,7,0,0,0,1,0,3,0,104,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,99,0,0,2,2,0,3,0,2,0,0,0,2,5,50,0,0,0,0,2,0,4,0,0,1,481,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,1,1,0,0,1,0,0,2,1,1,0
"58","08 May",7,0,0,2,3,2,0,0,0,1,0,0,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,30,0,0,0,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,0,1,1,3,0,0,0,3,0,12,0,1,2,0,0,7,1,0,0,0,0,1,1,87,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,76,0,0,0,1,0,3,0,0,0,0,0,3,1,52,0,0,2,0,0,0,7,1,0,1,358,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,9,0
"59","09 May",8,0,0,0,2,2,0,0,1,1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,29,0,0,2,0,0,26,0,0,0,0,1,0,0,0,0,3,4,0,2,0,9,1,0,1,0,0,0,6,0,0,0,0,4,0,1,0,2,0,1,0,1,0,2,7,0,3,0,0,0,7,0,0,1,0,0,10,0,0,1,1,1,0,1,84,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,73,0,0,2,0,0,3,0,1,0,0,0,0,6,39,0,2,1,1,1,2,5,0,0,0,448,0,4,2,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,11,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,15,0
"60","10 May",2,1,0,0,1,5,0,0,9,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,1,0,0,16,0,0,0,0,2,0,0,1,0,2,6,0,2,0,0,2,0,1,0,0,0,2,2,1,0,0,2,0,2,0,0,0,0,0,0,15,3,4,0,4,0,0,0,9,0,0,0,0,0,7,0,0,0,1,0,1,0,79,0,3,2,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,5,0,59,1,0,0,0,0,0,0,0,0,0,0,1,6,58,0,0,0,0,0,0,11,2,0,1,403,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,11,0,2,0,0,0,3,0,0,0,4,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,7,0
"61","11 May",5,0,0,1,3,0,0,0,0,0,0,4,0,0,4,0,0,3,2,0,0,0,1,0,2,0,3,1,2,0,0,1,0,0,0,9,0,4,0,0,0,11,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,5,1,7,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,1,0,0,1,45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,31,0,0,0,2,0,4,0,0,0,0,0,1,2,33,0,2,1,0,0,0,4,2,0,0,240,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0
"62","12 May",8,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,2,0,0,0,3,0,0,4,0,1,0,0,0,5,0,0,2,0,0,5,0,0,0,1,0,2,0,55,0,3,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,4,2,47,0,0,0,1,0,0,0,1,0,0,0,1,2,31,0,0,0,0,1,0,6,0,0,0,253,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,3,1,6,0
"63","13 May",9,0,0,0,4,2,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,9,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,3,0,1,0,3,0,0,1,1,1,3,6,0,1,0,0,0,11,0,0,3,0,0,6,0,0,0,4,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,6,0,41,0,0,0,1,0,1,0,0,1,0,0,0,0,28,0,0,0,0,0,0,3,1,0,0,280,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,4,1,0,0,15,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,11,0
"64","14 May",9,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,6,0,2,0,0,0,6,0,0,1,0,0,7,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,3,43,0,0,0,0,0,0,0,0,0,0,0,2,1,34,0,0,0,0,3,0,5,0,0,0,339,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
"65","15 May",6,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,21,3,0,0,0,0,0,0,0,0,1,12,0,2,0,0,4,0,0,0,1,0,0,3,0,0,0,4,0,2,0,0,0,0,0,1,2,2,4,0,4,0,1,0,6,0,0,1,0,0,11,0,0,0,0,0,1,0,56,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,1,0,0,0,8,0,61,0,1,0,0,0,2,0,0,0,0,0,0,2,46,0,0,0,0,6,0,0,1,0,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,21,1
"66","16 May",24,0,0,0,19,23,1,0,5,0,0,1,0,2,1,9,0,0,15,0,0,0,1,0,2,1,16,4,0,0,0,11,3,1,0,36,0,2,0,1,0,71,0,0,0,0,4,1,0,0,0,11,20,0,1,0,1,3,0,8,1,2,0,1,2,6,0,0,14,0,16,0,3,0,0,18,0,16,9,31,0,2,0,5,0,18,0,2,0,0,0,14,1,0,3,11,1,25,5,209,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,0,0,0,0,11,4,121,0,0,1,1,0,16,0,0,0,0,0,8,28,91,0,6,1,1,7,0,21,2,1,0,1061,0,3,0,0,1,4,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,1,0,19,0,1,0,0,0,19,0,0,0,4,0,2,0,0,3,0,0,0,7,0,2,5,1,0,0,0,0,0,3,4,53,1
"67","17 May",9,0,0,0,6,2,0,0,1,0,0,2,0,1,0,2,0,0,3,0,0,1,1,0,5,2,3,0,1,0,0,2,0,1,0,23,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,4,11,0,1,0,12,4,0,4,0,0,0,0,4,1,0,0,8,0,3,0,6,0,2,0,0,11,1,29,0,3,0,0,0,9,0,0,2,0,0,7,0,0,0,0,3,1,2,122,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,2,2,80,0,0,0,3,0,6,1,0,0,0,0,2,3,57,0,0,0,0,2,1,3,1,1,0,359,0,4,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,16,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,39,2
"68","18 May",8,1,0,1,0,4,0,0,0,3,0,2,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,14,0,2,0,1,5,0,2,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,6,0,2,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,1,0,76,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,6,1,70,0,0,0,0,0,2,0,1,0,0,0,0,0,37,0,0,0,0,0,0,3,1,0,0,275,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,8,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,8,1
"69","19 May",7,0,0,1,10,7,0,0,0,1,0,0,0,1,0,4,0,0,12,0,0,0,1,0,2,0,10,0,1,0,0,2,2,0,0,13,1,2,9,0,0,31,0,0,0,0,0,0,1,0,1,2,12,1,2,0,2,7,0,2,0,0,0,0,1,1,0,0,4,0,5,0,2,0,0,2,0,7,2,5,0,4,0,0,0,7,0,1,1,0,0,5,0,0,0,5,0,2,2,88,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,3,1,1,6,0,1,1,0,0,11,3,91,0,0,1,0,0,9,0,0,1,0,0,1,9,67,0,1,0,1,1,0,16,2,11,0,514,1,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,12,1,0,12,0,2,7,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,5,0,4,0,0,0,0,0,2,18,2
"70","20 May",16,0,0,2,18,14,0,0,1,1,0,0,0,2,1,4,0,1,15,0,0,0,2,0,0,0,4,1,3,0,0,1,0,0,0,23,0,4,5,0,0,30,7,0,0,0,0,0,0,1,0,9,21,0,10,1,3,2,0,7,0,2,0,5,2,3,0,0,5,0,2,0,3,0,0,1,4,11,5,12,0,14,0,1,0,4,2,0,4,1,0,12,0,0,3,9,0,3,1,129,0,0,6,0,0,0,3,0,0,0,0,1,6,0,1,0,0,1,7,3,0,0,0,0,5,5,95,1,0,2,2,0,22,0,3,0,0,0,7,6,64,0,0,3,1,11,0,4,5,1,0,493,0,7,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,2,0,1,12,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,9,0,0,0,0,0,2,0,0,41,0
