"","epi_week","date","state","newDeaths","deaths","newCases","totalCases","deathsMS","totalCasesMS","deaths_per_100k_inhabitants","totalCases_per_100k_inhabitants","deaths_by_totalCases","recovered","suspects","tests","tests_per_100k_inhabitants"
"52",19,2020-05-07,"AC",1,36,71,1014,36,1014,4.08193,114.97446,0.0355,251,334,NA,NA
"53",19,2020-05-08,"AC",2,38,163,1177,38,1177,4.30871,133.45655,0.03229,251,334,NA,NA
"54",19,2020-05-09,"AC",2,40,158,1335,39,1335,4.53548,151.3717,0.02996,366,373,NA,NA
"55",20,2020-05-10,"AC",1,41,112,1447,41,1447,4.64887,164.07105,0.02833,366,471,NA,NA
"56",20,2020-05-11,"AC",4,45,13,1460,45,1460,5.10242,165.54508,0.03082,366,471,NA,NA
"57",20,2020-05-12,"AC",6,51,130,1590,51,1590,5.78274,180.2854,0.03208,488,680,NA,NA
"58",20,2020-05-13,"AC",1,52,104,1694,52,1694,5.89613,192.07765,0.0307,541,680,NA,NA
"59",20,2020-05-14,"AC",3,55,46,1740,55,1740,6.23629,197.29345,0.03161,588,832,NA,NA
"60",20,2020-05-15,"AC",2,57,45,1785,57,1785,6.46306,202.39587,0.03193,642,1525,NA,NA
"61",20,2020-05-16,"AC",2,59,82,1867,59,1867,6.68984,211.69361,0.0316,642,1525,NA,NA
"62",21,2020-05-17,"AC",3,62,130,1997,60,1997,7.03,226.43392,0.03105,642,1525,NA,NA
"63",21,2020-05-18,"AC",5,67,237,2234,67,2234,7.59693,253.30665,0.02999,642,1486,NA,NA
"64",21,2020-05-19,"AC",6,73,248,2482,72,2482,8.27725,281.42664,0.02941,909,1407,NA,NA
"65",21,2020-05-20,"AC",3,76,335,2817,76,2817,8.61742,319.41129,0.02698,909,1407,NA,NA
"66",21,2020-05-21,"AC",2,78,286,3103,78,3103,8.84419,351.83999,0.02514,1098,1407,NA,NA
"67",21,2020-05-22,"AC",2,80,240,3343,80,3343,9.07096,379.05288,0.02393,1098,1474,NA,NA
"68",21,2020-05-23,"AC",7,87,524,3867,87,3867,9.86467,438.46769,0.0225,1322,1474,NA,NA
"69",22,2020-05-24,"AC",5,92,293,4160,92,4160,10.43161,471.69009,0.02212,1417,1057,NA,NA
"70",22,2020-05-25,"AC",5,97,341,4501,97,4501,10.99854,510.35507,0.02155,1574,872,NA,NA
"71",22,2020-05-26,"AC",8,105,280,4781,105,4781,11.90564,542.10344,0.02196,1752,668,NA,NA
"72",22,2020-05-27,"AC",8,113,470,5251,113,5251,12.81274,595.39535,0.02152,1944,405,NA,NA
"73",22,2020-05-28,"AC",9,122,349,5600,122,5600,13.83322,634.96743,0.02179,2163,405,NA,NA
"74",22,2020-05-29,"AC",13,135,241,5841,135,5841,15.30725,662.29371,0.02311,2163,148,NA,NA
"75",22,2020-05-30,"AC",7,142,231,6072,142,6072,16.10096,688.48611,0.02339,2163,148,NA,NA
"76",23,2020-05-31,"AC",6,148,147,6219,148,6219,16.78128,705.15401,0.0238,2611,148,NA,NA
"77",23,2020-06-01,"AC",13,161,107,6326,161,6326,18.25531,717.28642,0.02545,2677,148,NA,NA
"78",23,2020-06-02,"AC",4,165,139,6465,165,6465,18.70886,733.04722,0.02552,2845,148,NA,NA
"79",23,2020-06-03,"AC",6,171,214,6679,171,6679,19.38918,757.31205,0.0256,3012,148,NA,NA
"80",23,2020-06-04,"AC",10,181,342,7021,181,7021,20.52305,796.09041,0.02578,3209,431,NA,NA
"81",23,2020-06-05,"AC",9,190,263,7284,190,7284,21.54354,825.91121,0.02608,3422,404,NA,NA
"82",23,2020-06-06,"AC",11,201,241,7525,201,7525,22.7908,853.23748,0.02671,3422,404,NA,NA
"83",24,2020-06-07,"AC",6,207,458,7983,207,7983,23.47112,905.16875,0.02593,4003,404,NA,NA
"84",24,2020-06-08,"AC",4,211,145,8128,211,8128,23.92467,921.60987,0.02596,4113,386,NA,NA
"85",24,2020-06-09,"AC",12,223,329,8457,223,8457,25.28531,958.91421,0.02637,4336,386,NA,NA
"86",24,2020-06-10,"AC",14,237,289,8746,237,8746,26.87273,991.68306,0.0271,4336,386,NA,NA
"87",24,2020-06-11,"AC",8,245,345,9091,245,9091,27.77983,1030.80159,0.02695,4775,304,NA,NA
"88",24,2020-06-12,"AC",9,254,204,9295,254,9295,28.80031,1053.93255,0.02733,4775,304,NA,NA
"89",24,2020-06-13,"AC",2,256,239,9534,256,9534,29.02708,1081.03205,0.02685,5043,304,NA,NA
"90",25,2020-06-14,"AC",3,259,108,9642,259,9642,29.36724,1093.27785,0.02686,5108,304,NA,NA
"91",25,2020-06-15,"AC",6,265,129,9771,265,9771,30.04757,1107.90478,0.02712,5224,304,NA,NA
"92",25,2020-06-16,"AC",6,271,232,10003,271,10003,30.72789,1134.21057,0.02709,5383,304,NA,NA
"93",25,2020-06-17,"AC",10,281,336,10339,281,10339,31.86176,1172.30862,0.02718,5566,304,NA,NA
"94",25,2020-06-18,"AC",6,287,325,10664,287,10664,32.54208,1209.15941,0.02691,5566,304,NA,NA
"95",25,2020-06-19,"AC",5,292,323,10987,292,10987,33.10902,1245.78342,0.02658,5940,304,NA,NA
"96",25,2020-06-20,"AC",5,297,276,11263,297,11263,33.67595,1277.07824,0.02637,6089,304,NA,NA
"97",26,2020-06-21,"AC",3,300,118,11381,300,11381,34.01611,1290.45791,0.02636,6187,316,NA,NA
"98",26,2020-06-22,"AC",5,305,158,11539,305,11539,34.58305,1308.37307,0.02643,6270,316,NA,NA
"99",26,2020-06-23,"AC",16,321,271,11810,321,11810,36.39724,1339.10095,0.02718,6270,316,NA,NA
"100",26,2020-06-24,"AC",5,326,212,12022,326,12022,36.96418,1363.13901,0.02712,6270,316,NA,NA
"101",26,2020-06-25,"AC",9,335,282,12304,335,12304,37.98466,1395.11415,0.02723,6270,316,NA,NA
