"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA.DE.GUABIRABA","BARREIROS","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAQUIM.NABUCO","JUCATI","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.CAITANO","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"92","11 Jun",218,2,4,18,122,26,7,33,6,22,1,19,10,47,12,46,0,0,33,3,31,2,14,19,18,1,0,11,8,5,439,1,29,7,0,0,518,13,10,3,6,6,1,70,262,2,35,0,42,14,40,5,11,4,17,14,0,90,1,34,28,8,0,5,9,20,51,37,128,67,0,9,1,202,2,3,22,2,0,151,9,1,3,37,1,51,16,1889,4,7,1,31,11,2,2,8,25,10,1,6,2,7,59,13,7,4,0,0,91,31,1343,2,3,6,63,3,112,1,8,3,5,19,60,992,8,19,3,46,4,39,20,4,4,7126,3,70,29,2,0,44,3,10,1,0,19,0,5,1,1,29,16,2,13,20,3,8,274,14,22,3,8,37,0,29,6,4,3,36,5,3,1,42,28,13,9,8,6,3,3,1,4,7,19,295,15
"93","12 Jun",221,2,4,19,122,26,7,33,6,23,1,20,11,47,12,47,0,0,33,3,35,2,14,19,18,1,1,11,8,5,441,1,33,7,0,0,519,13,10,3,6,6,1,75,266,2,37,0,43,14,40,5,11,4,18,15,0,90,1,34,28,8,0,5,10,21,54,37,132,68,0,9,1,208,2,3,22,2,0,152,10,1,3,38,1,51,16,1899,4,7,1,31,12,2,2,8,25,11,1,6,2,7,60,13,7,4,0,0,91,31,1351,2,3,6,65,3,114,1,8,3,5,20,61,1002,8,20,3,46,4,39,20,4,4,7165,3,70,29,2,0,44,4,10,1,0,20,0,5,1,1,32,16,2,13,21,3,8,275,17,22,3,8,38,0,30,7,4,3,38,5,3,1,44,29,13,9,8,6,3,3,1,4,7,19,297,15
"94","13 Jun",223,3,4,20,131,26,7,33,6,25,1,21,11,48,13,48,0,0,33,3,37,2,14,20,18,1,1,11,8,5,448,1,36,7,0,0,522,14,10,3,6,7,1,76,270,2,39,0,44,14,40,5,11,4,18,15,0,94,1,34,28,8,1,5,10,21,56,38,132,70,0,9,1,211,2,3,23,2,0,155,11,1,3,39,1,51,16,1911,5,8,1,32,12,2,2,8,25,12,1,6,2,7,60,15,7,4,0,0,91,33,1367,3,3,6,67,3,118,1,8,4,5,21,62,1027,8,21,3,48,4,39,20,5,5,7208,3,73,29,2,0,44,4,10,1,0,21,0,5,1,1,33,16,2,14,22,3,8,276,17,22,4,8,38,0,31,7,4,4,39,5,3,1,46,29,13,9,8,6,5,4,1,4,7,19,307,15
"95","14 Jun",223,3,4,21,138,26,7,33,6,28,1,21,12,51,14,49,0,0,35,3,38,2,14,20,19,1,1,11,8,5,452,1,36,7,0,0,524,14,10,5,6,7,1,78,286,2,41,0,44,14,40,6,11,4,18,15,0,95,2,35,28,8,1,5,10,22,58,38,135,71,0,9,1,214,2,3,23,2,0,157,11,1,3,41,1,51,16,1927,5,8,1,32,12,2,2,8,25,14,1,6,2,7,61,15,7,5,0,0,91,35,1381,3,3,6,68,3,121,2,11,4,5,21,62,1035,9,22,3,49,4,39,20,5,5,7253,3,73,29,2,0,45,4,10,1,0,23,0,5,1,1,33,16,2,14,24,3,8,278,18,23,4,8,38,0,31,8,4,4,39,6,3,1,47,29,13,9,8,6,5,4,1,4,7,19,311,15
"96","15 Jun",226,3,4,22,140,26,7,33,6,28,1,21,12,53,14,49,0,0,35,3,42,2,16,20,19,1,1,11,8,5,457,1,37,7,0,0,525,14,10,5,6,7,1,79,289,4,41,0,44,14,41,6,11,5,18,15,0,96,2,35,28,8,1,5,10,22,60,38,138,73,0,9,1,214,2,3,24,2,0,157,12,1,3,46,1,51,16,1938,5,8,1,33,13,2,2,8,25,14,1,6,2,7,61,15,7,5,0,0,92,35,1390,3,3,7,69,3,124,2,11,4,5,21,63,1044,9,22,3,53,4,39,20,5,6,7297,3,73,29,2,0,46,4,10,1,0,23,0,5,1,1,33,16,2,14,24,4,8,278,19,25,4,8,38,0,31,8,4,4,39,6,3,1,48,29,16,9,8,6,5,5,1,4,7,19,313,15
"97","16 Jun",228,3,4,23,140,27,7,33,6,28,1,21,12,54,14,49,0,0,37,3,44,2,16,21,19,1,1,12,8,5,464,1,41,7,0,1,527,14,10,7,6,7,1,83,298,4,44,0,44,15,42,6,11,5,18,15,0,97,2,35,28,8,1,5,10,22,62,38,139,73,0,10,1,215,2,3,24,2,0,158,13,1,3,47,1,51,16,1955,6,9,1,34,14,2,2,8,27,14,1,6,2,7,62,15,7,5,0,0,94,35,1403,3,3,8,69,3,130,2,11,4,5,22,66,1054,9,22,3,54,4,40,20,5,6,7320,3,73,29,2,1,46,5,10,1,0,24,0,5,1,1,35,16,2,14,25,4,8,279,19,25,4,8,38,0,31,8,4,4,40,6,3,1,51,29,16,9,8,7,5,5,1,4,7,19,315,16
"98","17 Jun",228,4,4,24,140,27,7,33,6,29,1,21,12,54,14,51,0,0,38,3,45,2,16,21,21,1,1,12,8,7,467,1,44,7,0,1,531,14,11,7,6,7,1,84,309,4,44,0,44,17,42,6,11,5,20,15,0,97,2,35,28,8,1,5,10,22,64,38,141,74,0,10,1,215,2,3,24,2,0,159,13,1,3,49,1,52,16,1964,6,9,1,34,16,2,2,8,27,15,1,6,2,8,62,15,7,5,0,0,95,35,1409,3,3,8,76,3,132,2,11,4,5,23,71,1061,9,22,4,57,4,41,20,5,6,7373,3,73,30,2,1,46,5,10,1,0,27,0,5,2,1,35,16,2,14,25,4,8,282,19,27,4,8,39,0,31,8,4,4,40,6,3,1,52,31,16,10,8,7,5,5,1,4,7,19,317,17
"99","18 Jun",228,4,4,24,140,27,7,33,7,29,1,21,12,54,14,52,0,1,40,3,46,2,16,21,22,1,1,13,8,7,470,1,44,7,0,1,536,15,13,7,6,8,1,85,318,4,46,1,45,17,43,7,11,5,20,15,0,98,2,35,28,8,1,5,10,22,66,38,142,75,0,10,2,216,2,3,24,2,1,162,13,1,3,49,1,53,16,1972,6,9,1,34,16,2,3,8,27,16,1,6,2,8,64,15,7,6,0,0,97,35,1420,3,3,8,78,3,133,2,11,4,5,24,71,1072,9,22,4,60,4,42,20,5,6,7414,3,73,32,2,1,46,5,10,1,0,28,0,5,2,1,36,17,2,17,26,4,9,288,19,27,4,8,39,0,31,8,5,4,40,6,3,1,53,31,16,11,8,7,5,5,1,4,7,19,317,18
"100","19 Jun",231,5,4,24,140,27,7,34,7,30,1,21,12,55,14,52,0,1,40,3,46,2,17,21,23,1,2,14,10,7,473,1,44,7,0,1,542,16,14,7,6,8,1,86,326,4,46,2,45,17,44,7,11,5,20,15,0,99,2,38,28,8,1,5,10,22,66,39,142,75,0,10,2,220,2,3,24,2,1,164,14,1,3,51,1,53,17,1982,6,9,1,34,16,2,5,8,27,16,1,6,2,9,66,15,7,7,0,0,98,35,1428,3,3,8,81,3,135,2,13,4,5,24,72,1079,9,22,4,64,4,42,20,5,6,7428,4,73,32,2,1,46,5,11,1,0,29,0,5,2,1,36,17,2,17,26,4,10,288,19,27,4,8,39,1,32,8,5,4,41,6,3,1,53,31,16,11,8,7,5,5,1,4,7,19,319,18
"101","20 Jun",232,6,4,25,142,27,7,35,7,30,1,21,12,55,14,52,0,1,40,3,50,2,17,21,23,1,2,15,10,7,474,1,46,10,0,1,543,16,14,7,6,8,1,86,345,4,46,2,45,20,44,7,11,5,21,15,2,99,3,38,28,8,2,5,10,23,66,39,143,76,0,11,2,223,2,3,24,2,1,164,17,1,3,52,1,53,17,2006,6,9,1,34,16,2,5,9,28,16,1,6,2,9,66,15,7,7,0,0,99,35,1439,3,3,8,82,3,137,2,14,4,5,24,74,1087,9,22,4,64,4,42,20,5,6,7448,4,73,32,2,1,46,5,11,1,0,29,0,5,2,1,36,17,2,20,26,4,10,289,20,28,4,8,40,1,32,8,5,4,42,6,3,1,54,34,16,11,8,7,5,5,1,4,7,19,321,19
"102","21 Jun",233,8,4,26,142,27,7,35,7,30,1,21,12,55,14,52,0,2,40,3,51,2,18,21,23,1,2,15,12,8,476,1,46,10,0,1,544,16,14,7,6,8,1,87,353,4,47,2,45,20,44,7,11,5,21,15,2,99,3,38,28,9,2,6,11,23,68,39,143,79,0,11,2,227,2,3,25,2,1,166,17,1,3,53,1,54,17,2015,7,9,1,34,16,2,5,9,28,16,1,6,2,11,68,15,7,7,0,0,100,36,1445,3,3,8,83,3,138,2,14,4,5,24,74,1092,9,22,4,64,4,42,20,5,6,7486,4,73,32,2,1,46,5,12,1,0,30,0,5,2,1,36,17,2,20,26,4,10,291,20,29,4,8,40,1,33,8,5,4,43,6,3,1,54,36,17,11,8,7,5,5,1,4,7,19,324,19
"103","22 Jun",238,8,4,27,143,27,7,35,7,30,1,21,12,55,15,53,0,2,40,3,51,2,18,21,24,1,2,15,12,8,481,1,46,10,1,1,548,17,14,9,7,8,1,92,368,4,48,2,45,21,44,7,11,5,21,15,2,100,3,39,28,9,2,6,11,23,69,39,143,80,0,11,2,228,2,3,25,2,1,167,17,1,3,54,1,54,17,2022,7,9,1,34,16,2,5,9,28,16,1,6,2,11,70,15,7,7,0,0,100,37,1453,3,3,8,85,3,138,2,14,4,5,24,75,1098,9,22,4,72,4,43,20,6,7,7519,4,73,33,2,1,46,5,12,1,0,30,0,5,2,1,36,17,2,20,26,4,10,291,20,30,5,8,40,1,33,8,5,4,43,6,3,1,54,37,17,11,8,7,5,5,1,4,7,20,325,19
"104","23 Jun",238,8,4,28,145,28,7,35,7,30,1,22,14,55,15,53,0,2,41,3,56,2,19,21,25,1,2,15,12,9,481,1,49,10,1,1,549,17,14,9,7,8,1,94,384,10,51,2,45,21,44,7,11,5,22,15,2,100,3,39,29,11,2,6,11,25,69,40,143,80,0,11,2,229,2,3,25,2,1,168,19,1,4,55,1,55,17,2032,7,9,1,34,18,2,5,10,29,16,1,6,2,11,70,15,7,7,0,0,100,37,1460,4,4,9,87,3,141,2,15,4,5,24,77,1107,9,22,4,74,4,44,20,6,7,7528,4,73,34,2,1,46,5,12,1,0,31,0,5,2,1,36,17,2,21,26,4,10,291,20,31,5,8,41,1,34,8,6,4,45,7,3,1,55,38,17,11,8,7,5,5,1,4,7,20,325,19
"105","24 Jun",240,9,4,30,149,28,7,35,8,32,1,22,15,55,15,54,0,2,41,3,60,4,19,22,25,1,2,15,13,9,482,1,56,10,1,1,552,17,14,9,7,8,1,95,402,10,51,2,45,21,44,7,11,5,22,15,2,100,3,39,29,11,2,6,11,25,70,40,146,84,0,11,2,231,2,4,25,2,1,168,19,1,4,58,1,55,17,2044,8,9,1,35,19,2,5,10,29,17,1,7,2,11,71,15,7,7,0,0,100,38,1477,4,4,9,87,3,141,2,15,4,5,24,79,1117,9,22,4,78,4,44,21,6,7,7593,4,73,35,2,1,46,5,12,1,0,33,0,5,2,1,37,17,2,21,27,4,10,291,20,31,5,9,41,1,34,8,6,4,47,7,3,1,57,38,17,13,8,7,5,5,1,4,7,21,325,19
"106","25 Jun",242,9,4,32,149,28,8,35,8,33,1,22,16,55,17,54,0,2,41,3,61,4,19,22,27,1,2,15,13,9,485,1,56,10,1,1,556,17,14,9,7,8,1,95,411,10,51,2,45,21,44,7,11,5,22,15,2,100,3,39,29,11,2,6,11,25,71,41,146,84,0,11,2,233,2,4,26,2,1,168,19,1,4,60,1,55,17,2055,8,9,1,36,19,2,6,10,29,17,2,7,2,12,72,15,7,7,0,0,100,38,1482,4,4,9,89,3,142,2,15,4,5,24,79,1127,9,25,4,81,4,45,21,6,7,7624,4,73,35,2,1,46,5,12,1,0,33,0,5,2,1,37,18,2,23,27,4,11,292,20,31,5,9,41,1,34,8,6,4,49,7,3,1,58,38,17,13,8,7,5,5,1,4,7,22,330,19
"107","26 Jun",243,10,4,32,155,28,8,37,8,33,1,22,17,57,19,54,0,2,42,4,61,4,19,22,28,1,2,18,14,9,486,1,57,10,1,1,559,17,14,10,7,8,1,99,430,10,54,2,45,21,44,7,12,5,22,15,2,102,3,39,29,11,2,6,11,25,73,41,147,87,0,11,2,233,2,4,26,2,1,168,20,1,4,61,1,55,17,2066,8,9,1,37,19,2,6,10,29,17,2,7,2,13,74,15,7,7,0,0,101,38,1491,4,4,9,94,3,143,2,15,4,5,24,81,1138,10,25,5,86,4,45,22,6,7,7671,4,73,35,2,1,46,5,12,1,0,40,0,7,2,1,37,19,2,24,27,4,11,292,21,33,5,10,42,1,34,9,6,4,49,7,3,1,58,39,17,14,8,7,5,5,1,4,7,22,336,21
"108","27 Jun",249,10,4,34,160,28,8,38,9,34,1,22,17,58,20,54,0,2,42,5,71,4,19,22,28,1,2,19,14,9,493,1,63,11,1,1,563,18,14,10,7,8,1,101,456,10,58,4,45,21,44,8,12,5,22,15,2,106,3,40,29,11,3,7,11,25,79,42,151,87,0,14,2,234,2,4,27,2,1,172,20,1,4,63,1,58,17,2083,9,9,1,37,22,2,6,11,30,17,3,8,2,14,75,15,7,9,0,0,103,39,1508,4,4,9,99,3,148,2,15,4,5,25,84,1150,10,26,5,89,4,46,22,6,7,7707,4,74,35,2,1,47,5,12,1,0,41,1,7,2,1,39,22,3,24,27,5,11,294,22,35,5,10,43,1,35,9,6,5,51,7,3,1,58,39,17,15,8,7,5,6,1,4,7,22,339,21
"109","28 Jun",250,10,4,34,167,28,8,38,9,34,1,22,18,58,20,55,0,2,44,5,71,6,19,22,28,1,2,22,14,9,495,1,64,12,1,1,565,18,14,10,8,8,1,103,467,11,58,4,45,21,45,8,12,5,22,15,2,107,3,40,29,11,3,7,11,25,79,42,152,89,0,14,2,237,2,5,27,2,1,175,21,1,4,63,1,58,17,2087,10,9,1,37,22,2,6,11,30,17,3,8,2,17,78,16,7,9,0,0,104,39,1517,4,4,9,101,3,151,2,16,4,5,25,84,1157,10,27,5,94,4,47,22,6,8,7738,6,75,35,2,1,47,6,12,1,0,44,1,7,2,1,39,22,3,24,27,5,11,296,22,35,5,10,43,1,35,10,6,5,52,8,3,1,60,41,17,15,8,7,5,6,1,4,7,22,340,21
"110","29 Jun",250,10,4,35,168,28,8,38,9,34,1,23,19,58,20,55,0,2,44,5,72,6,20,24,28,1,2,22,14,9,496,2,68,12,1,1,566,20,14,10,8,8,1,103,474,11,60,4,45,21,45,8,12,5,22,15,2,108,3,40,29,11,3,7,12,25,80,44,155,89,0,14,2,238,2,5,28,2,1,175,21,1,4,64,1,58,17,2092,10,9,1,38,22,2,7,11,30,17,3,8,2,18,78,16,7,9,0,0,104,39,1520,4,4,9,102,3,152,2,17,4,5,25,88,1160,10,27,5,97,4,47,22,6,8,7751,7,75,35,2,1,47,6,12,1,0,45,1,7,2,1,39,23,3,26,27,5,11,297,22,35,6,10,43,1,36,10,6,5,53,8,3,1,61,41,17,15,8,7,5,6,1,4,7,22,342,21
"111","30 Jun",250,10,4,35,169,29,10,39,10,34,1,23,22,58,20,55,0,2,46,6,72,7,20,24,30,1,2,22,14,10,499,2,69,12,1,1,566,20,14,11,8,8,1,104,485,11,61,4,45,21,45,8,12,5,22,15,2,108,3,40,29,11,3,7,13,26,80,44,156,91,0,14,2,238,2,5,29,2,1,175,21,1,4,64,1,58,17,2104,10,9,1,38,22,2,8,11,31,17,3,9,2,19,82,17,7,9,0,0,104,39,1524,4,4,11,102,3,152,2,19,4,5,26,92,1165,10,27,5,97,4,48,22,7,8,7794,8,75,35,2,1,50,6,12,2,0,45,1,7,2,1,43,25,3,26,27,6,11,299,22,38,6,10,43,1,37,10,6,5,53,8,3,2,62,41,18,15,8,7,5,6,1,4,7,22,342,21
"112","01 Jul",251,10,4,37,169,31,10,39,10,35,1,25,22,58,20,55,0,2,46,6,74,7,20,24,30,1,2,22,14,10,500,2,78,12,1,1,567,20,15,12,8,8,1,104,501,11,62,4,45,21,45,8,12,5,22,16,2,109,3,40,29,11,3,7,13,26,82,46,158,91,1,14,2,240,2,5,32,2,1,177,21,1,4,64,1,58,18,2110,10,9,1,39,22,2,9,11,31,17,3,9,2,20,83,17,7,10,0,0,105,39,1532,4,4,11,105,3,153,2,19,4,5,26,92,1167,10,27,5,101,4,49,22,7,8,7824,10,75,35,2,1,51,6,12,2,0,46,1,8,2,1,44,25,3,27,28,6,11,301,22,39,6,10,43,1,39,10,6,5,53,8,3,2,62,45,18,15,8,8,5,6,1,4,7,22,344,22
"113","02 Jul",251,10,4,39,171,31,10,39,10,38,1,25,23,59,20,56,0,2,47,6,75,7,20,24,31,1,2,22,14,11,506,2,81,12,1,1,568,20,15,12,8,8,1,105,505,11,62,4,47,21,45,8,12,5,24,16,2,110,3,41,29,11,3,7,14,26,82,46,158,91,1,14,2,241,2,5,33,2,1,181,22,1,4,64,1,59,18,2118,10,9,1,39,22,2,9,12,31,17,3,9,2,21,84,17,7,10,0,1,105,39,1546,5,4,11,110,3,154,2,19,4,5,27,92,1169,10,27,5,103,4,49,22,9,8,7859,11,76,36,2,1,53,6,12,2,0,48,2,8,2,1,45,26,3,28,29,6,11,302,22,43,6,10,44,1,40,13,6,5,53,8,3,2,63,45,18,16,8,8,5,6,1,4,7,22,344,22
"114","03 Jul",252,10,4,42,175,31,10,39,10,39,1,25,23,59,21,56,0,2,49,6,77,7,21,25,33,1,2,23,14,11,508,2,84,12,1,1,574,20,15,13,8,8,1,105,521,11,63,4,47,21,45,8,12,5,24,16,2,111,3,42,29,11,3,7,14,28,82,46,163,91,1,14,2,243,2,5,34,2,1,182,23,1,4,66,1,59,18,2123,10,9,1,39,22,2,9,12,32,17,3,9,2,21,85,17,8,10,0,1,105,39,1551,5,4,11,112,3,154,2,21,4,5,28,94,1171,10,27,5,108,4,49,23,9,8,7878,12,77,37,2,1,53,6,12,2,0,49,2,8,3,1,45,29,3,29,29,6,11,303,22,43,6,11,45,1,40,13,6,5,53,8,3,2,65,48,18,16,8,8,5,6,1,4,7,22,345,22
"115","04 Jul",258,10,4,43,179,31,10,40,11,39,1,25,26,60,22,58,0,2,52,6,79,7,26,25,33,1,2,23,14,11,514,2,85,12,1,1,576,20,15,13,8,8,1,106,531,11,66,5,48,21,45,8,12,5,25,16,2,112,3,43,29,11,4,7,14,28,82,47,163,94,1,14,2,245,2,5,35,2,1,183,23,1,4,67,1,59,18,2141,10,9,1,40,22,2,10,12,32,18,3,9,2,22,87,17,8,10,2,1,105,40,1560,5,4,11,117,3,154,2,22,4,5,29,96,1175,10,28,5,110,4,51,23,9,8,7916,13,78,38,2,1,59,6,12,2,0,51,2,8,3,1,49,31,3,31,29,6,11,305,22,45,7,11,45,1,41,13,6,6,53,10,3,2,65,54,18,18,8,8,5,6,1,4,8,22,345,23
"116","05 Jul",259,10,4,44,179,31,10,40,11,40,1,25,26,60,22,58,0,2,53,6,79,7,26,27,33,1,2,23,14,12,516,2,85,13,1,1,576,20,15,13,8,8,1,106,535,11,66,5,48,21,45,8,12,5,25,16,2,112,3,43,29,11,4,7,14,28,84,47,163,94,2,14,2,245,2,5,36,2,1,183,23,1,4,68,1,60,18,2149,11,9,1,40,22,2,10,12,32,18,3,9,2,24,88,17,8,10,2,1,105,40,1564,5,4,11,119,3,154,2,22,4,5,31,96,1178,10,28,5,112,4,51,23,9,8,7936,14,78,38,2,1,59,7,12,2,0,54,2,8,3,1,49,32,3,32,29,6,11,306,22,47,7,11,46,1,41,13,6,6,53,11,3,2,65,55,18,18,9,8,5,6,1,4,8,22,348,23
"117","06 Jul",260,10,4,45,180,31,12,42,11,41,1,25,26,61,23,58,0,2,53,6,80,7,26,27,33,1,2,23,14,12,517,2,85,13,1,1,577,20,15,13,8,8,1,108,545,11,71,5,48,21,45,8,12,5,25,16,2,112,3,45,29,11,4,7,14,28,85,47,163,96,2,14,2,245,2,5,37,2,1,183,24,1,4,68,1,60,18,2155,11,9,1,40,22,2,10,12,32,18,3,9,2,25,88,19,9,10,2,1,105,41,1571,5,4,11,120,3,154,2,23,4,5,31,97,1183,10,28,5,113,4,51,23,9,8,7942,14,78,38,2,1,59,7,13,2,2,54,2,8,3,1,50,32,3,32,29,6,11,306,22,47,7,12,46,1,41,13,6,7,53,11,3,2,65,59,18,18,9,8,6,6,1,4,8,22,348,23
"118","07 Jul",265,10,4,47,182,31,12,42,12,41,1,25,27,61,23,58,0,2,54,6,83,8,27,27,33,1,2,27,14,12,520,2,85,13,1,1,582,20,15,13,8,8,1,109,554,11,73,5,49,21,45,8,13,6,26,16,2,113,3,45,29,11,4,7,14,28,89,47,164,98,2,14,2,245,2,5,38,3,1,185,24,1,4,68,1,60,18,2162,11,9,1,40,23,3,11,13,32,18,3,9,2,26,88,19,9,10,2,1,105,43,1579,5,4,11,124,3,155,2,23,5,5,31,97,1188,10,28,5,114,4,51,23,10,8,7958,14,78,38,2,1,60,7,13,2,2,58,2,8,3,1,52,33,3,32,29,7,11,306,22,49,7,12,46,1,41,14,6,7,54,12,3,2,65,61,18,21,10,9,6,6,1,4,8,23,350,23
"119","08 Jul",268,10,4,47,184,32,12,42,12,41,1,25,28,61,23,58,0,2,56,6,85,9,28,29,34,1,2,28,14,13,526,2,86,13,1,1,584,20,15,13,8,8,1,109,575,11,73,5,50,21,45,8,13,6,28,16,2,116,3,47,29,11,4,7,14,29,89,47,166,100,2,14,3,246,2,6,39,3,1,189,26,1,4,68,1,62,18,2168,12,9,1,40,23,3,11,13,32,18,3,9,2,27,91,20,9,10,2,1,105,44,1591,5,4,11,124,3,157,2,26,5,5,32,98,1196,10,28,5,127,4,52,23,10,8,7986,14,78,38,2,1,61,7,13,2,2,61,2,8,3,1,54,34,3,32,29,9,11,307,22,50,7,12,46,1,43,14,6,9,54,12,3,2,66,61,18,22,10,9,6,6,1,4,8,23,352,23
"120","09 Jul",268,10,4,47,188,32,13,43,12,41,2,26,28,61,25,58,0,2,57,7,85,9,28,30,34,1,2,28,14,14,530,2,87,13,1,1,584,20,15,14,8,8,1,111,584,11,73,5,50,21,45,8,13,6,29,16,2,116,3,47,29,11,4,7,14,31,89,47,168,101,2,14,3,247,2,6,39,3,1,190,26,1,4,70,2,62,18,2175,12,9,1,40,23,3,11,13,32,18,3,9,2,28,92,20,9,10,2,1,106,44,1595,5,4,11,126,3,158,2,26,5,5,32,101,1201,10,29,5,132,4,53,24,10,8,8011,14,78,38,2,1,61,7,14,3,2,62,3,8,3,1,54,35,3,32,29,9,11,307,22,50,7,14,47,1,44,14,6,9,56,13,3,2,68,61,18,22,10,9,6,6,1,4,8,23,354,23
"121","10 Jul",268,10,4,49,188,33,13,45,12,42,2,26,28,62,25,59,0,2,64,7,85,9,30,30,35,1,2,29,14,14,531,2,90,13,1,1,587,22,15,14,8,8,1,111,588,11,75,5,50,21,45,8,14,6,31,16,2,116,3,48,29,11,4,7,14,31,90,47,170,101,3,14,3,250,2,6,41,3,1,193,26,1,4,72,3,63,18,2182,12,9,1,41,23,3,12,14,32,19,3,9,3,30,94,20,9,10,3,2,107,44,1604,5,4,13,129,3,161,2,26,6,5,32,101,1206,11,32,5,136,4,58,24,10,8,8039,14,78,39,2,1,61,8,15,3,6,63,3,8,3,1,57,36,3,33,29,9,12,308,22,54,7,14,48,1,44,15,6,9,56,13,3,2,68,63,18,22,10,9,6,6,1,4,8,24,356,23
"122","11 Jul",268,10,4,50,188,33,14,47,12,42,2,26,28,63,26,59,1,2,65,7,86,9,30,31,36,1,2,29,14,14,534,3,90,13,1,1,591,22,15,14,8,8,1,111,599,11,75,5,50,21,45,8,14,6,31,16,2,116,3,50,29,11,4,7,14,31,93,47,170,102,3,14,3,250,2,6,41,3,1,193,29,1,4,72,3,63,19,2191,12,9,1,42,24,3,13,14,32,19,3,9,3,32,97,20,10,10,3,2,107,44,1612,5,5,14,132,3,161,2,26,6,5,33,104,1209,11,32,5,138,4,59,24,10,8,8055,14,78,39,2,1,61,8,16,3,6,65,3,8,4,1,58,38,3,33,29,9,12,308,23,56,7,14,48,1,46,15,6,9,60,13,3,2,69,64,20,23,11,9,6,6,1,4,8,24,361,23
