"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALEMANHA","ALIANCA","ALTINHO","AMAPA","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","ARIQUEMES","BARRA.DE.GUABIRABA","BARREIROS","BAURU","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CAAPORA","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMPESTRE","CAMPINA.GRANDE","CAMPINAS","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","COLONIA.LEOPOLDINA","CONDADO","CORRENTES","CORTES","CRAIBAS","CUMARU","CUPIRA","CUSTODIA","DELMIRO.GOUVEIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRANITO","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAGUARAO","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAO.PESSOA","JOAQUIM.NABUCO","JUAZEIRO","JUCATI","JUIZ.DE.FORA","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARAUAPEBAS","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PAULO.AFONSO","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.FILOMENA","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.BERNARDO.DO.CAMPO","SAO.CAITANO","SAO.CAITANO.DO.SUL","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.PAULO","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOBRADINHO","SOLIDAO","SUME","SURUBIM","TABATINGA","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"65","15 May",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,10,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,0,0,7,0,0,0,0,0,0,0,20,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,6,0,0,0,0,0,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0
"66","16 May",12,0,0,0,13,22,1,0,5,0,0,1,0,2,1,7,0,0,14,0,0,0,1,0,2,0,15,4,0,0,0,11,3,1,0,19,0,2,0,1,0,28,0,0,0,0,3,1,0,0,0,9,13,0,1,0,1,3,0,6,1,0,0,1,0,5,0,0,8,0,15,0,3,0,0,18,0,15,8,31,0,2,0,5,0,6,0,2,0,0,0,10,0,0,3,11,1,23,5,118,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,7,3,76,0,0,1,0,0,14,0,0,0,0,0,8,25,57,0,6,1,1,7,0,19,2,1,0,713,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,6,0,-1,0,0,1,1,1,0,8,0,1,0,0,0,18,0,0,0,2,0,2,0,0,0,0,0,0,7,0,1,5,1,0,0,0,0,0,3,4,31,1
"67","17 May",4,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,1,0,1,0,10,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,4,0,2,0,6,0,2,0,0,10,0,25,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,3,1,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,46,0,0,0,0,0,4,1,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,0,0,210,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,1
"68","18 May",2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
"69","19 May",5,0,0,1,7,7,0,0,0,1,0,0,0,1,0,4,0,0,11,0,0,0,1,0,1,0,10,0,1,0,0,2,1,0,0,4,1,1,9,0,0,18,0,0,0,0,0,0,1,0,1,1,7,0,2,0,0,7,0,1,0,0,0,0,0,1,0,0,3,0,5,0,2,0,0,1,0,7,1,3,0,4,0,0,0,2,0,0,1,0,0,5,0,0,0,5,0,0,2,41,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,6,0,1,0,0,0,10,1,53,0,0,1,0,0,6,0,0,0,0,0,0,9,43,0,1,0,1,1,0,15,2,11,0,315,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,8,0,1,6,0,1,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,5,0,4,0,0,0,0,0,1,11,2
"70","20 May",8,0,0,0,8,12,0,0,1,1,0,0,0,1,0,1,0,1,11,0,0,0,1,0,0,0,4,1,3,0,0,1,0,0,0,9,0,3,5,0,0,14,3,0,0,0,0,0,0,1,0,8,9,0,9,1,1,2,0,5,0,2,0,3,1,3,0,0,1,0,1,0,2,0,0,1,3,8,3,3,0,6,0,0,0,2,0,0,3,0,0,7,0,0,2,8,0,1,0,67,0,0,5,0,0,0,2,0,0,0,0,1,3,-1,1,0,0,1,4,2,0,0,0,0,2,0,56,0,0,2,0,0,10,0,1,0,0,0,6,2,49,0,0,3,1,10,0,3,4,1,0,302,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,-2,0,0,2,2,0,1,4,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,0,0,0,36,0
"71","21 May",10,0,1,4,22,22,0,0,9,0,0,1,0,2,1,10,0,2,9,0,0,0,1,0,0,0,8,1,2,0,0,12,0,1,0,7,0,0,0,0,0,21,3,0,0,0,0,0,0,1,0,4,8,1,6,0,0,0,0,4,0,0,0,0,1,4,0,0,6,0,12,0,6,1,0,0,1,17,4,5,0,2,0,0,0,7,0,0,4,0,0,6,0,0,0,8,0,5,3,81,0,3,4,0,0,0,1,0,1,0,0,0,1,0,0,0,3,2,3,3,0,0,0,0,9,5,67,0,0,1,0,0,11,3,0,0,0,0,4,5,52,0,0,3,0,7,1,8,6,0,0,350,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0,12,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,4,2,0,0,0,0,2,4,1
"72","22 May",7,0,0,0,10,10,0,0,1,0,0,1,0,6,4,10,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,5,0,0,0,22,0,0,0,0,0,29,0,0,0,0,2,0,2,1,0,6,4,1,7,0,0,0,0,2,1,1,0,0,3,1,0,1,4,0,12,14,0,0,0,0,2,8,1,5,0,2,1,3,0,4,0,0,0,0,0,2,3,0,0,11,3,1,0,80,0,0,3,0,0,0,1,0,1,0,0,0,4,0,1,10,0,0,12,2,0,0,0,0,2,0,77,0,0,0,0,0,0,0,2,0,0,1,1,5,51,0,1,1,0,3,2,1,0,1,2,642,0,4,1,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,20,0,2,19,0,3,22,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,1,27,0
"73","23 May",5,0,1,4,2,9,1,0,1,2,0,3,0,0,4,6,0,3,2,0,0,0,2,0,0,0,1,0,3,0,0,6,2,0,0,20,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,4,23,0,7,0,0,1,0,1,0,0,0,1,1,9,0,0,0,0,2,0,17,0,0,0,5,10,0,16,0,0,0,1,0,5,0,0,1,0,0,1,2,0,1,13,1,0,0,76,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,12,1,0,0,0,1,8,9,54,0,0,1,0,0,11,0,1,1,0,0,3,9,40,0,0,8,0,1,0,9,3,0,0,401,1,1,0,0,6,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,3,5,8,0,0,4,0,2,2,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,2,5,2,0,0,0,0,0,3,11,2
"74","24 May",3,0,1,1,16,16,3,0,3,0,0,1,0,0,5,3,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,3,0,8,0,2,0,0,0,0,0,13,0,0,0,0,0,1,0,1,0,0,16,0,12,1,2,0,0,2,1,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,5,0,0,2,0,0,2,0,0,0,5,0,0,3,55,0,4,4,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,9,1,0,1,0,0,9,1,30,1,0,2,0,0,6,0,1,0,0,1,1,5,21,0,0,5,0,2,0,15,1,0,1,230,1,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,1,0,2,0,0,7,0,2,7,0,0,0,14,0,2,1,1,0,0,0,0,7,0,0,2,0,0,4,0,0,0,0,2,8,7
"75","25 May",6,0,7,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,4,0,1,0,6,3,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,2,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,3,0,24,0,0,0,0,0,12,0,1,0,0,0,1,1,16,0,1,0,0,1,0,4,0,0,0,170,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0
"76","26 May",2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,4,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,12,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,18,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,6,0,0,0,7,0,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1
"77","27 May",1,0,3,0,11,6,1,0,1,0,0,1,1,2,4,5,0,1,1,0,0,0,0,2,0,0,6,1,0,0,0,0,0,1,0,14,0,1,6,0,0,14,0,0,0,0,0,2,0,0,0,5,5,0,7,0,0,1,0,8,0,0,0,3,0,1,0,7,0,0,6,0,1,0,1,0,2,24,3,21,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,32,0,2,4,52,0,0,4,1,0,0,0,0,0,0,0,0,0,31,0,0,0,3,15,2,0,0,0,0,2,2,33,1,0,1,0,0,19,0,1,0,0,0,0,8,28,0,0,8,0,4,0,7,0,11,0,276,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,24,0,0,6,9,1,1,2,0,0,8,0,7,0,0,0,0,13,0,1,0,0,0,0,0,0,34,0,0,0,1,1,0,0,0,0,0,2,14,4
"78","28 May",2,0,0,1,10,8,1,0,1,0,0,1,0,0,1,3,0,0,2,0,0,0,1,0,2,0,0,1,1,0,0,0,1,2,0,4,0,0,0,0,0,12,1,0,0,0,1,1,0,3,1,2,9,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,5,0,10,0,0,0,1,3,2,31,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,17,0,3,0,43,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,1,0,37,0,0,0,0,0,6,0,1,0,0,0,0,7,31,0,1,1,0,3,0,4,0,4,0,183,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,6,0
"79","29 May",3,0,0,0,25,2,0,0,10,0,0,3,1,0,4,7,0,1,13,0,1,0,0,0,0,2,9,4,5,0,0,31,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,1,0,1,0,4,6,0,17,0,2,2,0,8,0,5,0,0,0,0,0,5,10,0,10,0,1,0,3,0,1,12,2,56,0,3,0,0,0,5,0,0,5,0,0,6,1,0,3,20,0,32,3,71,0,1,4,0,1,0,0,0,0,0,0,2,1,4,0,0,0,3,10,2,0,0,0,0,5,1,61,3,0,1,0,0,22,0,0,0,0,1,1,4,40,0,0,6,1,9,0,3,1,4,0,351,8,2,1,0,1,7,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,6,3,2,5,0,2,9,0,7,7,0,0,0,10,0,1,0,0,7,0,0,0,12,1,0,5,1,0,0,0,0,0,0,0,6,3
"80","30 May",5,0,4,14,5,6,0,0,5,1,0,0,0,2,4,2,0,6,10,0,0,0,1,0,2,0,1,2,2,0,0,25,1,6,0,7,0,0,4,0,0,18,1,0,0,0,0,0,0,1,0,5,18,0,5,0,6,1,0,5,0,2,0,0,2,5,0,4,0,0,13,0,3,1,0,0,9,4,3,6,0,1,0,0,0,1,0,0,9,0,0,5,3,0,0,14,1,0,2,59,0,2,6,2,27,0,1,0,0,0,0,0,0,7,0,0,0,2,20,4,0,0,0,0,4,6,43,0,0,1,0,0,13,0,0,0,0,0,11,10,26,0,0,12,1,3,0,3,0,1,0,233,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6,0,0,0,0,3,5,1,1,13,0,0,9,0,1,10,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,7,2,0,0,0,0,1,0,2,9,3
"81","31 May",2,0,0,1,15,5,2,0,4,14,0,0,0,1,2,1,0,0,1,0,0,0,0,0,38,0,1,2,0,0,0,0,1,0,0,10,0,0,2,1,0,10,2,0,0,0,0,5,0,0,0,2,16,0,1,0,2,6,0,0,0,1,0,0,3,0,0,4,3,0,5,0,1,2,0,0,0,3,0,2,0,-1,0,1,0,3,0,0,5,0,1,15,5,0,0,14,0,29,2,60,0,3,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,7,2,5,0,0,0,10,2,34,4,0,1,0,0,5,0,1,0,0,2,8,5,21,0,0,10,0,10,0,6,0,1,1,240,3,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,6,0,3,0,0,0,0,0,0,5,0,0,8,0,2,7,0,0,0,11,0,1,0,0,0,1,0,0,9,0,0,4,3,0,0,0,0,0,0,3,10,0
"82","01 Jun",1,0,0,0,8,0,2,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,0,6,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,0,9,0,0,7,0,15,0,0,2,0,0,21,0,0,0,0,0,0,0,7,0,0,1,0,0,0,3,0,1,0,59,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,0
"83","02 Jun",3,0,7,0,7,9,0,0,2,17,0,1,0,3,8,0,0,0,0,0,0,3,2,0,4,3,1,3,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,0,0,3,0,0,0,0,13,0,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,0,2,0,18,0,3,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,1,20,0,0,0,0,0,7,0,0,0,0,0,0,11,15,0,0,0,0,6,0,0,0,0,0,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"84","03 Jun",5,0,8,3,2,11,0,0,3,1,0,8,0,0,3,3,0,3,1,0,0,0,0,0,18,0,0,4,2,0,0,14,0,1,0,6,0,1,0,0,2,9,0,0,0,0,1,0,2,0,0,1,25,0,9,0,1,2,0,1,0,2,0,2,9,3,0,2,0,0,6,0,0,0,3,0,2,22,3,2,0,3,1,1,0,7,0,0,3,0,0,8,8,0,4,2,0,1,3,54,0,1,2,1,1,0,1,0,0,0,0,0,0,2,0,1,0,2,24,1,0,6,0,0,1,1,46,0,0,3,0,0,14,0,2,0,0,0,0,0,20,0,1,9,0,3,0,0,1,1,0,161,0,1,2,0,0,5,0,1,0,0,5,0,2,0,0,0,2,0,5,0,0,2,5,0,5,0,1,2,12,1,2,0,0,0,0,12,0,5,1,0,6,1,0,0,2,0,0,2,2,0,0,0,0,1,0,3,6,3
"85","04 Jun",3,1,9,1,18,1,0,0,1,0,0,8,0,1,3,5,0,1,4,0,5,0,3,0,1,0,11,0,2,0,0,14,0,1,0,12,0,2,5,0,0,11,0,0,0,0,1,0,0,3,1,4,7,2,24,1,0,3,0,2,0,0,0,0,0,8,0,0,3,0,13,0,0,0,2,0,3,9,1,32,0,7,0,0,0,13,0,0,0,0,0,8,4,0,2,21,0,1,0,57,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,0,2,0,25,0,0,1,0,0,27,1,0,0,0,3,37,1,26,0,0,3,1,3,0,1,1,4,0,211,0,2,1,0,2,1,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,1,8,6,5,1,0,1,11,0,3,1,0,0,0,4,0,1,0,0,10,0,0,0,3,0,0,0,1,0,1,0,0,2,0,0,2,4
"86","05 Jun",4,1,1,2,28,13,0,0,1,2,0,4,0,0,1,8,0,1,1,0,0,0,1,0,8,0,0,1,7,0,3,7,0,0,0,4,0,1,2,0,0,5,0,0,0,0,0,5,1,1,0,0,39,0,2,0,2,3,0,3,0,0,0,0,3,1,0,0,0,0,5,0,0,3,0,0,3,5,5,13,0,0,0,0,0,10,0,0,2,0,0,2,8,0,6,14,0,1,0,81,0,3,1,1,0,0,0,0,0,0,0,0,1,11,0,0,2,4,5,1,1,2,0,0,1,2,33,1,0,2,0,0,18,0,3,0,0,0,0,10,25,0,0,1,1,7,2,10,0,6,0,205,1,0,0,0,0,1,1,2,0,0,4,0,2,0,0,0,7,0,3,1,0,1,4,8,2,4,0,0,3,3,4,18,0,0,0,12,0,2,3,1,0,0,0,0,11,0,0,0,0,0,1,2,0,2,0,1,7,8
"87","06 Jun",10,4,0,1,10,14,0,0,0,1,1,0,0,0,6,2,1,3,1,0,5,0,1,1,3,0,1,0,7,0,2,14,2,0,4,2,0,0,0,0,1,7,1,0,0,0,0,4,1,0,0,2,12,0,15,0,3,0,1,3,5,7,0,0,1,1,1,0,7,0,9,0,2,0,1,4,7,10,2,26,0,1,0,0,0,5,0,0,0,0,0,11,0,0,6,8,0,0,0,44,1,1,2,0,0,2,3,2,0,1,0,1,0,6,1,2,0,5,6,1,1,0,0,0,1,4,27,0,0,5,0,0,17,0,0,0,0,2,0,8,13,0,0,9,1,2,0,4,0,0,0,115,0,2,0,0,0,4,2,1,0,0,4,0,0,0,0,0,5,0,1,0,0,9,0,1,1,2,0,6,21,0,2,0,0,0,0,4,0,6,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,2,8,7
"88","07 Jun",6,1,10,2,28,2,0,0,7,0,0,1,0,1,4,5,0,3,1,0,0,0,0,1,4,0,0,1,1,0,1,15,0,0,0,5,0,0,4,0,0,16,0,0,0,0,3,0,0,-1,0,6,13,0,17,0,1,8,0,1,5,1,0,3,4,0,0,0,1,0,2,0,0,0,1,0,1,2,4,5,0,3,0,3,0,7,0,2,1,0,2,17,2,0,3,11,0,0,1,79,0,1,5,0,4,0,0,0,0,0,0,1,0,2,0,0,0,4,4,0,0,0,0,0,2,1,26,0,0,3,0,0,0,0,1,0,0,0,0,9,20,0,0,6,1,17,0,5,2,0,0,181,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,7,0,2,0,2,11,0,7,0,0,0,0,17,0,2,0,0,0,1,0,0,10,0,2,2,0,1,1,0,0,0,0,2,11,1
"89","08 Jun",1,0,0,0,10,0,0,0,0,1,0,6,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,5,0,1,2,0,0,14,0,0,0,0,0,0,0,0,1,15,11,1,1,0,0,1,0,0,0,5,0,0,0,6,0,0,0,2,0,0,0,1,1,0,4,0,0,2,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,1,3,19,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,20,0,0,0,0,0,7,0,1,0,0,0,0,0,12,0,0,0,2,2,2,4,0,2,0,118,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,2,5,2,0,2,3,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6
"90","09 Jun",2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,49,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1
"91","10 Jun",3,2,6,5,3,2,0,0,0,8,0,0,0,1,0,4,0,5,11,0,0,0,1,0,-1,0,1,0,2,0,1,10,0,1,0,2,0,0,2,0,1,13,6,0,0,0,0,1,1,0,0,1,21,0,2,0,2,0,0,5,0,2,0,2,0,0,0,0,0,0,12,31,1,0,2,0,4,9,7,12,0,8,0,0,0,3,0,1,6,0,0,1,0,0,2,23,0,7,3,34,0,0,5,0,5,0,2,0,0,0,0,0,0,1,0,2,0,4,13,3,2,4,0,0,2,1,18,0,0,3,0,0,38,0,2,0,0,5,1,4,13,0,0,6,0,7,0,16,1,2,0,171,0,2,1,0,0,2,0,4,0,0,5,0,0,0,0,0,9,0,0,0,0,3,2,5,0,3,0,2,10,1,3,2,0,0,0,18,0,3,3,0,0,0,0,0,3,1,0,2,3,0,0,3,0,0,0,1,9,6
