"","Data","ABREU.E.LIMA","AFOGADOS.DA.INGAZEIRA","AFRANIO","AGRESTINA","AGUA.PRETA","AGUAS.BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA.DE.GUABIRABA","BARREIROS","BELEM.DE.MARIA","BELEM.DE.SAO.FRANCISCO","BELO.JARDIM","BETANIA","BEZERROS","BODOCO","BOM.CONSELHO","BOM.JARDIM","BONITO","BREJAO","BREJINHO","BREJO.DA.MADRE.DE.DEUS","BUENOS.AIRES","BUIQUE","CABO.DE.SANTO.AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM.DE.SAO.FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA.DA.PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA.DE.ALEGRIA","CHA.GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA.NOVA","FERNANDO.DE.NORONHA","FERREIROS","FLORES","FLORESTA","FREI.MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA.DO.GOITA","GOIANA","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGNORADO","IGUARACI","ILHA.DE.ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO.DOS.GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO.ALFREDO","JOAQUIM.NABUCO","JUCATI","JUPI","JUREMA","LAGOA.DO.CARRO","LAGOA.DO.ITAENGA","LAGOA.DO.OURO","LAGOA.DOS.GATOS","LAGOA.GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE.DA.MATA","OLINDA","OROBO","OROCO","OURICURI","OUTRO.ESTADO","OUTRO.PAIS","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO.DAS.ALMAS","RIBEIRAO","RIO.FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA.CRUZ","SANTA.CRUZ.DA.BAIXA.VERDE","SANTA.CRUZ.DO.CAPIBARIBE","SANTA.MARIA.DA.BOA.VISTA","SANTA.MARIA.DO.CAMBUCA","SANTA.TEREZINHA","SAO.BENEDITO.DO.SUL","SAO.BENTO.DO.UNA","SAO.CAITANO","SAO.JOAO","SAO.JOAQUIM.DO.MONTE","SAO.JOSE.DA.COROA.GRANDE","SAO.JOSE.DO.BELMONTE","SAO.JOSE.DO.EGITO","SAO.LOURENCO.DA.MATA","SAO.VICENTE.FERRER","SERRA.TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA.DO.NORTE","TEREZINHA","TERRA.NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE.DO.LERIO","VERTENTES","VICENCIA","VITORIA.DE.SANTO.ANTAO","XEXEU"
"82","01 Jun",2,0,0,0,7,1,0,1,1,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,5,0,1,0,0,0,0,3,15,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,0,0,0,1,1,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1
"83","02 Jun",3,0,0,0,8,0,0,0,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,14,0,0,0,0,0,0,3,4,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,1,0,0,0,0,3,0,0,0,0,0,7,0,0,0,1,0,0,3,29,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,3,3,15,0,0,0,1,0,2,0,0,0,1,0,2,18,0,2,0,1,2,0,1,0,0,79,0,2,1,0,0,1,0,4,0,0,1,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
"84","03 Jun",4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,10,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,5,2,0,0,0,3,0,0,1,0,0,5,1,0,0,0,0,1,0,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,34,0,0,0,3,0,5,0,0,0,0,0,0,15,1,0,0,2,0,0,0,0,0,67,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4,2
"85","04 Jun",5,0,1,0,1,1,0,1,0,0,0,2,0,2,1,4,0,0,5,0,0,0,0,0,1,0,0,1,0,0,16,0,3,0,0,0,4,0,0,0,0,0,0,5,6,0,1,0,0,0,2,0,1,1,1,0,0,4,0,0,0,0,0,0,0,5,0,1,2,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,15,0,0,0,3,0,0,0,0,0,0,1,1,14,0,0,0,1,0,0,0,0,0,62,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,7,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
"86","05 Jun",2,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,1,0,0,2,6,0,0,0,0,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,3,0,3,2,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,12,0,0,0,1,0,3,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,65,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0
"87","06 Jun",1,0,0,0,3,0,2,0,0,0,0,1,2,1,2,2,0,0,3,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,3,10,0,2,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,2,1,0,0,6,0,3,0,11,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,1,2,0,9,0,0,0,1,0,0,13,0,1,0,1,0,0,2,0,0,60,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1
"88","07 Jun",3,1,0,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,1,0,1,6,0,3,0,0,0,1,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,2,1,0,2,0,0,0,0,0,0,10,0,1,1,5,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0
"89","08 Jun",2,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,14,0,0,0,3,0,2,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"90","09 Jun",2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,0,3,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
"91","10 Jun",3,0,0,0,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,4,2,0,0,0,0,0,1,8,0,3,0,0,0,1,0,0,0,1,3,0,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,1,2,0,1,0,1,0,0,0,0,8,0,1,0,3,0,1,0,0,0,73,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,2,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1
"92","11 Jun",2,0,1,2,7,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,1,0,0,0,0,2,0,3,0,1,2,0,0,2,2,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,1,23,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,17,0,0,0,2,0,4,0,0,0,0,2,1,22,0,0,0,0,0,0,3,0,0,74,0,2,3,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,4,4,0,0,0,1,0,2,0,0,1,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,3,1
"93","12 Jun",3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,5,4,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,4,1,0,0,0,6,0,0,0,0,0,1,1,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,0,0,0,1,1,10,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,3,0,0,0,1,0,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0
"94","13 Jun",2,1,0,1,9,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,1,0,0,0,1,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,3,0,0,1,0,0,3,1,0,0,1,0,0,0,12,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,16,1,0,0,2,0,4,0,0,1,0,1,1,25,0,1,0,2,0,0,0,1,1,43,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,10,0
"95","14 Jun",0,0,0,1,7,0,0,0,0,3,0,0,1,3,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,2,16,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,3,1,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,14,0,0,0,1,0,3,1,3,0,0,0,0,8,1,1,0,1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
"96","15 Jun",3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,1,0,3,0,0,0,0,0,1,9,0,0,0,4,0,0,0,0,1,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0
"97","16 Jun",2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,7,0,4,0,0,1,2,0,0,2,0,0,0,4,9,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,17,1,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,13,0,0,1,0,0,6,0,0,0,0,1,3,10,0,0,0,1,0,1,0,0,0,23,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,1
"98","17 Jun",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,2,3,0,3,0,0,0,4,0,1,0,0,0,0,1,11,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,9,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,7,0,2,0,0,0,0,1,5,7,0,0,1,3,0,1,0,0,0,53,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,1
"99","18 Jun",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,5,1,2,0,0,1,0,1,9,0,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,11,0,0,0,2,0,1,0,0,0,0,1,0,11,0,0,0,3,0,1,0,0,0,41,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"100","19 Jun",3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,3,0,0,0,0,0,6,1,1,0,0,0,0,1,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,2,0,0,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,8,0,0,0,3,0,2,0,2,0,0,0,1,7,0,0,0,4,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"101","20 Jun",1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,2,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1
"102","21 Jun",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,3,0,0,0,4,0,0,1,0,0,2,0,0,0,1,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,6,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0
"103","22 Jun",5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,4,1,0,2,1,0,0,5,15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,8,0,1,0,1,1,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"104","23 Jun",0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,16,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,1,0,10,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,0,3,0,1,0,0,0,2,9,0,0,0,2,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"105","24 Jun",2,1,0,2,4,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,4,2,0,1,0,0,0,0,1,0,1,0,7,0,0,0,3,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,12,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,4,0,0,1,0,0,65,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0
"106","25 Jun",2,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,11,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,0,10,0,3,0,3,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0
"107","26 Jun",1,1,0,0,6,0,0,2,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,3,1,0,1,0,1,0,0,0,3,0,0,1,0,0,0,4,19,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,9,0,0,0,5,0,1,0,0,0,0,0,2,11,1,0,1,5,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2
"108","27 Jun",6,0,0,2,5,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,7,0,6,1,0,0,4,1,0,0,0,0,0,2,26,0,4,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,6,1,4,0,0,3,0,1,0,0,1,0,0,4,0,0,0,2,0,3,0,17,1,0,0,0,3,0,0,1,1,0,1,1,0,1,1,0,0,2,0,0,2,1,17,0,0,0,5,0,5,0,0,0,0,1,3,12,0,1,0,3,0,1,0,0,0,36,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,3,1,0,0,1,0,2,1,2,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0
"109","28 Jun",1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,9,0,0,0,2,0,3,0,1,0,0,0,0,7,0,1,0,5,0,1,0,0,1,31,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
"110","29 Jun",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,4,0,0,0,1,2,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,4,3,0,0,0,3,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"111","30 Jun",0,0,0,0,1,1,2,1,1,0,0,0,3,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,1,4,5,0,0,0,0,0,1,0,1,0,43,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"112","01 Jul",1,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0,1,1,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,30,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,1
"113","02 Jul",0,0,0,2,2,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6,0,3,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,14,1,0,0,5,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,0,35,1,1,1,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,1,0,4,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
